STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,crops,Crops,strucpro,Structure of production,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2015,,107.92,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2016,,106.24,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2017,,107.36,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2018,,107.34,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2019,,116.46,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2020,,115.12,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2021,,118.25,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2022,,120.10,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2023,,113.52,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2024,,116.06,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2010,,3252.42,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2011,,3663.08,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2012,,3660.05,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2013,,3838.95,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2014,,3723.38,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2015,,3480.81,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2016,,3814.84,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2017,,3380.20,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2018,,3453.04,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2019,,3614.88,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2020,,3910.15,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2021,,3662.51,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2022,,3549.66,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2023,,3645.26,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2024,,3661.12,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2010,,72150.76,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2011,,96793.30,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2012,,94789.40,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2013,,78249.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2014,,99203.70,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2015,,87218.90,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2016,,92087.70,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2017,,99473.40,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2018,,77485.90,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2019,,86692.20,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2020,,97486.70,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2021,,104839.30,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2022,,73206.70,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2023,,84270.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2024,,90925.60,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2010,,4235.81,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2011,,3700.20,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2012,,4494.73,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2013,,4373.71,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2014,,5188.58,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2015,,4471.03,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2016,,4131.90,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2017,,3826.27,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2018,,4055.49,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2019,,4120.35,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2020,,4250.83,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2021,,4418.25,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2022,,4237.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2023,,4032.38,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2024,,3943.07,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),AT,Austria,2010,,40.04,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),AT,Austria,2011,,44.97,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),AT,Austria,2012,,44.43,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),AT,Austria,2013,,34.64,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),AT,Austria,2014,,44.61,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),AT,Austria,2015,,37.84,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),AT,Austria,2016,,45.07,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),AT,Austria,2017,,41.12,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),AT,Austria,2018,,41.43,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),AT,Austria,2019,,42.19,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),AT,Austria,2020,,45.02,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),AT,Austria,2021,,43.02,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),AT,Austria,2022,,42.95,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),AT,Austria,2023,,38.42,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),AT,Austria,2024,,41.43,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),DE,Germany,2010,,39.38,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),DE,Germany,2011,,47.61,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),DE,Germany,2012,,46.43,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),DE,Germany,2013,,38.97,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),DE,Germany,2014,,47.33,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),DE,Germany,2015,,41.36,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),DE,Germany,2016,,43.08,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),DE,Germany,2017,,47.46,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),DE,Germany,2018,,35.29,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),DE,Germany,2019,,39.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),DE,Germany,2020,,42.39,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),DE,Germany,2021,,47.23,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),DE,Germany,2022,,36.09,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),DE,Germany,2023,,42.13,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),DE,Germany,2024,,44.38,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),ES,Spain,2010,,44.65,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),ES,Spain,2011,,41.42,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),ES,Spain,2012,,38.93,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),ES,Spain,2013,,41.05,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),ES,Spain,2014,,41.67,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),ES,Spain,2015,,41.43,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),ES,Spain,2016,,38.89,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),ES,Spain,2017,,35.64,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),ES,Spain,2018,,37.78,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),ES,Spain,2019,,35.38,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),ES,Spain,2020,,36.92,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),ES,Spain,2021,,37.36,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),ES,Spain,2022,,35.28,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),ES,Spain,2023,,35.52,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,G3000,Green maize,YI_HU_EU,Yield in EU standard humidity (tonne/ha),ES,Spain,2024,,33.98,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,I1110,Rape and turnip rape seeds,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2010,,53.80,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,I1110,Rape and turnip rape seeds,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2011,,53.64,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,I1110,Rape and turnip rape seeds,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2012,,55.82,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,I1110,Rape and turnip rape seeds,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2013,,58.56,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,I1110,Rape and turnip rape seeds,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2014,,52.82,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,I1110,Rape and turnip rape seeds,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2015,,37.53,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,I1110,Rape and turnip rape seeds,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2016,,39.66,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,I1110,Rape and turnip rape seeds,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2017,,40.50,,,,,
